Filename,Paragraph
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"z dz. To visualize C(x), diﬀerent scales can be used. Fig. 1(a) uses the log-linear scale, i.e. shows the plot of ln C vs. x. The main panel in Fig. 1(b) uses the linear-linear scale, and the inset the log-log scale, i.e. ln C vs. ln x. We observe that the log-linear scale is the most informative, because the data points ap- proximately fall on a straight line for two orders of magnitudes, which suggests the exponential distribution. To obtain the best ﬁt in the log-linear scale, we minimize the relative mean square deviation σ2 = 1 ≈ M 1 i=1{ln[Ce(xi)] − ln[Ct(xi)]}2 between the empirical Ce(x) and theoretical M P Ct(x) CDFs. For this sum, we select M = 200 income values xi uniformly spaced between x = 0 and the income at which CDF is equal to 1%, i.e. we ﬁt the distribution for 99% of the population. The minimization procedure was implemented numerically in Matlab using the standard routines."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"Fig. 1. The cumulative distribution function (CDF) of income, shown in the log-linear (a), linear-linear (b), and log-log (inset) scales. The income values for diﬀerent years are normalized to the parameter T of the exponential distribution, given in Table 1. The lines show ﬁts to diﬀerent theoretical distributions in Eq. (2)."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,Table 1 Parameters of the distributions (1) and (2) obtained by minimization of the relative mean square deviation σ2 between the empirical and theoretical CDFs. The last column gives position of the sharp peak in Fig. 2(b).
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"In order to construct P (x), we divide the income axis into bins of the width ∆x, calculate the sum of the weights wn of the individuals with incomes from x to x+∆x, and plot the obtained histogram. However, there is subjectiveness in the choice of the width ∆x of the bins. If the bins are too wide, the number of individuals in each bin is big, so the statistics is good, but ﬁne details of the PDF are lost. If the bins are too narrow, the number of individuals in each bin is small, thus relative ﬂuctuations are big, so the histogram of PDF becomes noisy. Eﬀectively, P (x) is a derivative of the empirical C(x). However, numer- ical diﬀerentiation increases noise and magniﬁes minor irregularities of C(x), which are not necessarily important when we are interested in the universal features of income distribution. To illustrate these problems, we show PDFs obtained with two diﬀerent bin widths in Fig. 2."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"Fig. 2(a) shows the coarse-grained histogram of P (x) for all years with a wide bin width ∆x/T ≈ 0.43. The horizontal axis represents income x rescaled with the values of T from Table 1. The lines show the exponential, log-normal, and gamma ﬁts with the same parameters as in Fig. 1. With this choice of the bin width, the empirical P (x) is a monotonous function of x with the maximum at x = 0, and the exponential function gives a reasonable overall ﬁt. The log- normal and gamma ﬁts have maxima at x/T ≈ 0.56 and x/T ≈ 0.29. These values are close to the bin width, so we cannot resolve whether P (x) has a maximum at x = 0 or at a non-zero x within the ﬁrst bin."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,Fig. 2. The probability density function (PDF) of income distribution shown with coarse-grained (a) and high (b) resolutions. The lines show ﬁts to diﬀerent theoret- ical functions in Eq. (1).
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"peak occurs at the threshold income of some sort of government policy, such as social welfare, minimal wage, or tax exemption. Comparing the empirical PDF with the exponential curve, shown by the solid line, we infer that the probability density above and below the peak is transferred to the peak, thus creating anomalously high population at the special income."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"We also studied how often diﬀerent income values occur in the data sets. The most frequently reported incomes for diﬀerent years are always round numbers, such as 15 k$, 20 k$, 25 k$, etc. This eﬀect can be seen in the periodically spaced spikes in Fig. 2(b). It reﬂects either the design of the survey questionnaires, or the habit of people for rounding their incomes in reporting. In addition to the round numbers, we also ﬁnd the income corresponding to the peak position among the ﬁve most frequently reported incomes. This income, shown in the last column in Table 1, is not round and changes from year to year, but sometimes stays the same. This again suggests that the sharp peak in Fig. 2(b) is the result of a government-imposed policy and cannot be explained by statistical physics arguments."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"By deﬁnition, P (x) is the slope of C(x) with the opposite sign. Fig. 1 clearly shows that the slope of C(x) at x = 0 is not zero, so P (x = 0) 6= 0. Fig. 2(b) also shows that the probability density at zero income is not zero. In fact, P (x = 0) is higher than P (x) for all other x, except in the narrow peak. The non-vanishing P (x = 0) is a strong evidence against the log-normal, gamma, and similar distributions, but is qualitatively consistent with the exponential function. However, there is also substantial population with zero and negative income, which is not described by any of these theories."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"All three functions in Eq. (1) are the limiting cases of the generalized beta distribution of the second kind (GB2), which is also discussed in econometric literature on income distribution [16]. GB2 has four ﬁtting parameters, and distributions with even more ﬁtting parameters are considered in literature [16]. Generally, functions with more parameters are expected ﬁt the data bet- ter. However, we do not think that increasing the number of free parameters gives a better insight into the problem. We think that a useful description of the data is the one that has the minimal number of parameters, yet reasonably (but not necessarily perfectly) agrees with the data. From this point of view, the exponential function has the advantage of having only one parameter T over the log-normal, gamma, and other distributions with more parameters. Fig. 1(a) shows that log C vs. x is approximately a straight line for about 98% of population, although small systematic deviations do exist. The log- normal and gamma distributions do not improve the ﬁt signiﬁcantly, despite having more parameters, and actually mimic the exponential function. Thus we conclude that the exponential function is the best choice."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"clearly not zero, which contradicts the log-normal and gamma distributions, but is consistent with the exponential one, although the value of P (x = 0) is somewhat lower than expected. The coarse-grained P (x) is monotonous and consistent with the exponential distribution. The high resolution PDF shows a very sharp and narrow peak at low incomes, which, we believe, results from redistribution of probability density near the income threshold of a govern- ment policy. Technically, none of the three function in Eq. (1) can ﬁt the complicated, three-peak PDF shown in Fig. 2. However, statistical physics approaches are intended to capture only the baseline of the distribution, not its ﬁne features. Moreover, the deviation of the actual PDF from the theoret- ical exponential curve can be taken as a measure of the impact of government policies on income redistribution."
Processed_A_study_of_the_personal_income_distribution_in_Aus.txt,"Acknowledgments. T. Di Matteo wishes to thank the Australian Social Science Data Archive, ANU, for providing the ABS data and the partial sup- port by ARC Discovery Projects: DP03440044 (2003) and DP0558183 (2005), COST P10 ‘Physics of Risk’ project and M.I.U.R.-F.I.S.R. Project ‘Ultra-high frequency dynamics of ﬁnancial markets’."
Processed_ATLBS:_the_Australia_Telescope_Low-brightness_Surv.txt,"ABSTRACT We present a radio survey carried out with the Australia Telescope Compact Array. A motivation for the survey was to make a complete inventory of the diﬀuse emission components as a step towards a study of the cosmic evolution in radio source structure and the contribution from radio-mode feedback on galaxy evolution. The Australia Telescope low-brightness survey (ATLBS) at 1388 MHz covers 8.42 deg2 of the sky in an observing mode designed to yield images with exceptional surface brightness sensitivity and low confusion. The survey was carried out in two adjacent regions on the sky centred at RA: 00h 35m 00s, DEC: −67◦ 00′ 00′′ and RA: 00h 59m 17s, DEC: −67◦ 00′ 00′′ (J2000.0). The ATLBS radio images, made with 0.08 mJy beam−1 rms noise and 50′′ beam, detect a total of 1094 sources with peak ﬂux exceeding 0.4 mJy beam−1. The ATLBS source counts were corrected for blending, noise bias, resolution, and primary beam attenuation; the normalized diﬀerential source counts are consistent with no upturn down to 0.6 mJy. The percentage integrated polarization Π0 was computed after corrections for the polarization bias in integrated polarized intensity; Π0 shows an increasing trend with decreasing ﬂux density. Simultaneous visibility measurements made with longer baselines yielded images, with 5′′ beam, of compact components in sources detected in the survey. The observations provide a measurement of the complexity and diﬀuse emission associated with mJy and sub-mJy radio sources. 10% of the ATLBS sources have more than half of their ﬂux density in extended emission and the fractional ﬂux in diﬀuse components does not appear to vary with ﬂux density, although the percentage of sources that have complex structure increases with ﬂux density. The observations are consistent with a transition in the nature of extended radio sources from FR-ii radio source morphology, which dominates the mJy population, to FR-i structure at sub-mJy ﬂux density."
